127.0.0.1 - - [26/Feb/2026:11:35:21 +0000] "GET / HTTP/1.1" 404 681
0:0:0:0:0:0:0:1 - - [26/Feb/2026:12:53:44 +0000] "GET /ecommerce-electronique/resources/images/produits//images/macbookairm3.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:12:53:44 +0000] "GET /ecommerce-electronique/resources/images/produits//images/galaxytabs9.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:12:53:44 +0000] "GET /ecommerce-electronique/resources/images/produits//images/sonywh1000xm5.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:12:53:44 +0000] "GET /ecommerce-electronique/resources/images/produits//images/galaxys24.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:12:53:44 +0000] "GET /ecommerce-electronique/resources/images/produits//images/iphone15pro.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:12:53:44 +0000] "GET /ecommerce-electronique/resources/images/produits//images/xiaomi14.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:12:53:45 +0000] "GET /ecommerce-electronique/admin/categories HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:12:53:51 +0000] "GET /ecommerce-electronique/admin HTTP/1.1" 200 14924
0:0:0:0:0:0:0:1 - - [26/Feb/2026:12:54:21 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:23 +0000] "GET /ecommerce-electronique/admin/categories HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:28 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:28 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/admin/produits HTTP/1.1" 200 63245
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/rogzephyrus.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/airpodspro2.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/cableusbc.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/chargeurgan.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/dellxps15.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/hububsc.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/ipadairm2.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/iphone15pro.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/jblcharge5.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/macbookairm3.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/galaxys24.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/galaxytabs9.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/sonywh1000xm5.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:13:01:31 +0000] "GET /ecommerce-electronique/resources/images/produits//images/xiaomi14.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:43 +0000] "GET /ecommerce-electronique/admin/produits/modifier?id=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:44 +0000] "GET /ecommerce-electronique/login HTTP/1.1" 200 9517
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:53 +0000] "GET /ecommerce-electronique/inscription HTTP/1.1" 200 11887
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/catalogue HTTP/1.1" 200 72975
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/airpodspro2.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/rogzephyrus.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/cableusbc.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/chargeurgan.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/dellxps15.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/hububsc.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/ipadairm2.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/iphone15pro.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/jblcharge5.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/macbookairm3.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/galaxys24.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:55 +0000] "GET /ecommerce-electronique/resources/images/produits//images/galaxytabs9.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:58 +0000] "GET /ecommerce-electronique/resources/images/produits//images/sonywh1000xm5.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:19:58 +0000] "GET /ecommerce-electronique/resources/images/produits//images/xiaomi14.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:14:56:05 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [26/Feb/2026:15:20:16 +0000] "GET /ecommerce-electronique/produit/detail?id=8 HTTP/1.1" 200 9380
0:0:0:0:0:0:0:1 - - [26/Feb/2026:15:20:16 +0000] "GET /ecommerce-electronique/resources/images/produits//images/airpodspro2.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [26/Feb/2026:15:23:36 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 737
